Time,ABSOLUTE_TIME,Plane_Altitude,Indicated_Altitude,Airspeed_True,Airspeed_Indicated,Plane_Pitch_Degrees,Plane_Bank_Degrees,Plane_Heading_Degrees_True,Plane_Heading_Degrees_Magnetic,Acceleration_Body_X,Acceleration_Body_Y,Acceleration_Body_Z,Plane_Latitude,Plane_Longitude,Incidence_Alpha,Incidence_Beta,Rotation_Velocity_Body_X,Rotation_Velocity_Body_Y,Rotation_Velocity_Body_Z,General_Eng_RPM_1,General_Eng_RPM_2,General_Eng_RPM_3,General_Eng_RPM_4,Elevator_Deflection,Rudder_Deflection,Aileron_Left_Deflection,Aileron_Right_Deflection,Trailing_Edge_Flaps_Left_Angle,Trailing_Edge_Flaps_Right_Angle,Leading_Edge_Flaps_Left_Angle,Leading_Edge_Flaps_Right_Angle,Spoilers_Left_Position,Spoilers_Right_Position,Gear_Center_Position,Gear_Left_Position,Gear_Right_Position
93.61250305,63726135235,559.9920678,560.2481689,64.04839325,63.19170761,-6.423079587,-0.23173489,76.24671742,63.36403552,0.011735593,-0.134891754,0.166263934,34.15368293,-118.3485222,7.473214768,-0.837119884,-3.92667496,-0.49218166,-0.112829032,3891.509692,3891.509692,0,0,5.710369942,0.175690902,0.044190629,0.073651049,20,20,0,0,0,0,1,1,1
93.72360229,63726135235,559.7764615,560.0498047,64.27926636,63.43830109,-6.784999358,-0.246614965,76.20197339,63.31929149,0.01004978,-0.08715532,0.171270601,34.15368927,-118.3484906,7.969073695,-0.772572462,-4.355297057,-0.56062887,-0.319100185,3891.41491,3891.41491,0,0,5.801247954,0.228799246,0.044190629,0.073651049,20,20,0,0,0,0,1,1,1
93.77909851,63726135235,559.5716015,559.8620605,64.4837265,63.6722641,-7.129975137,-0.26577809,76.15823184,63.27554994,0.006867401,-0.050281232,0.174892912,34.15369493,-118.3484624,8.372328918,-0.71689292,-4.585370584,-0.612157437,-0.347034156,3891.346986,3891.346986,0,0,5.801247954,0.228799246,0.044190629,0.073651049,20,20,0,0,0,0,1,1,1
93.94580078,63726135235,559.1052857,559.4050903,65.09955597,64.16603088,-7.917147182,-0.303649687,76.04509875,63.16241684,0.009678062,0.07109435,0.192484377,34.15370788,-118.3483977,9.462028397,-0.3495134,-4.031985873,-0.712135764,-0.231655866,3891.133895,3891.133895,0,0,4.911871167,0.228799246,0.40684815,0.678080251,20,20,0,0,0,0,1,1,1
94.05690002,63726135235,558.9338575,559.2195435,65.3129425,64.40302277,-8.180309248,-0.319385066,75.99340962,63.11072772,0.00899695,0.096326531,0.192578314,34.15371335,-118.3483703,9.59001675,-0.286094213,-3.08271138,-0.702857568,-0.383754079,3891.092246,3891.092246,0,0,4.56917099,0.228799246,0.572456398,0.954093997,20,20,0,0,0,0,1,1,1
94.16799927,63726135235,558.7368968,558.9867554,65.88475037,64.7285614,-8.420777157,-0.359541903,75.92257881,63.03989691,0.005079826,0.102700913,0.188648987,34.15372088,-118.3483326,9.608804893,0.238235904,-1.619315773,-0.701751428,-0.568312082,3891.035816,3891.035816,0,0,4.485981621,0.228799246,0.763532925,1.272554875,20,20,0,0,0,0,1,1,1
94.22360229,63726135235,558.5860942,558.7901001,66.21277618,65.15587616,-8.525146716,-0.412400119,75.85148888,62.96880698,0.005475074,0.102465236,0.183337722,34.15372848,-118.3482946,9.497274734,0.322970964,-0.486770732,-0.696883191,-0.650733797,3891.118647,3891.118647,0,0,4.485981621,0.228799246,0.763532925,1.272554875,20,20,0,0,0,0,1,1,1
94.39029694,63726135235,558.4386913,558.5697632,66.79858398,65.7592926,-8.454566957,-0.493654884,75.74996809,62.86728619,-0.000571509,0.05343563,0.166783179,34.15374015,-118.3482361,8.851702329,0.511188806,1.157549577,-0.569788777,-0.655241006,3891.221569,3891.221569,0,0,4.485981621,0.228799246,0.763532925,1.272554875,20,20,0,0,0,0,1,1,1
94.44580078,63726135236,558.4091333,558.5214844,66.94551849,65.93549347,-8.389581975,-0.520158968,75.7241993,62.8415174,0.006226008,0.025165608,0.162114121,34.15374366,-118.3482185,8.736807449,0.539753992,1.577603589,-0.506477989,-0.643419079,3891.257109,3891.257109,0,0,4.485981621,0.228799246,0.763532925,1.272554875,20,20,0,0,0,0,1,1,1
94.55690002,63726135236,558.3543325,558.4314575,67.39173126,66.34876251,-8.18828264,-0.585022614,75.67428119,62.79159929,0.003555964,0.001785619,0.157049123,34.1537522,-118.3481757,8.451997098,0.290712808,2.055297969,-0.33999656,-0.634837062,3891.349857,3891.349857,0,0,4.485981621,0.228799246,0.763532925,1.272554875,20,20,0,0,0,0,1,1,1
94.72360229,63726135236,558.2940445,558.3453369,67.94246674,66.95436096,-7.855443253,-0.680276607,75.63954109,62.75685919,0.005220205,-0.034586572,0.151785831,34.15376466,-118.3481133,8.074964679,0.342173081,1.964009502,-0.087525256,-0.566403239,3891.540586,3891.540586,0,0,4.485981621,0.228799246,0.763532925,1.272554875,20,20,0,0,0,0,1,1,1
94.83470154,63726135236,558.2510489,558.300293,68.48587799,67.39656067,-7.655086484,-0.745687704,75.63607315,62.75339124,0.013740903,-0.049290494,0.149264363,34.15377271,-118.3480729,7.644480908,0.109128394,1.829346316,0.060586091,-0.693616038,3891.723847,3891.723847,0,0,4.485981621,0.228799246,0.763532925,1.272554875,20,20,0,0,0,0,1,1,1
94.89029694,63726135236,558.2280184,558.279541,68.64344788,67.58934021,-7.568864737,-0.783649928,75.63912855,62.75644665,0.016620521,-0.054722883,0.149122833,34.1537764,-118.3480545,7.577812285,0.116778092,1.700890535,0.108349979,-0.885392693,3891.799899,3891.799899,0,0,4.654094379,0.228799246,1.017437872,1.695729786,20,20,0,0,0,0,1,1,1
95.05699921,63726135236,558.1010101,558.177063,68.58037567,67.91687012,-7.369055237,-1.064374071,75.67219764,62.78951573,0.016557772,-0.075941776,0.148425666,34.15379105,-118.3479809,7.732935273,0.309367736,0.306469831,0.292332948,-2.029398477,3891.462555,3891.462555,0,0,5.529851523,0.257654094,1.711162813,2.851938021,20,20,0,0,0,0,1,1,1
95.16809845,63726135236,558.0312459,558.1226196,68.80670166,68.06567383,-7.368152798,-1.233192611,75.69720143,62.81451953,0.019029732,-0.088032796,0.146925783,34.15379685,-118.3479517,7.796505551,0.324272516,-0.359768536,0.361255067,-2.375540492,3891.292106,3891.292106,0,0,5.529851523,0.257654094,1.711162813,2.851938021,20,20,0,0,0,0,1,1,1
95.22360229,63726135236,557.9503279,558.0587158,69.04246521,68.24325562,-7.425795326,-1.423568162,75.7271037,62.8444218,0.024043784,-0.064400767,0.150122632,34.15380258,-118.3479229,7.920292484,0.215556741,-1.213923028,0.394398909,-2.632652069,3891.143334,3891.143334,0,0,5.529851523,0.257654094,1.711162813,2.851938021,20,20,0,0,0,0,1,1,1
95.39029694,63726135236,557.7268775,557.8674316,69.48777771,68.685112,-7.733691716,-1.90534864,75.80496093,62.92227903,0.027383,-0.032187297,0.15199769,34.1538162,-118.3478541,8.284794921,0.506511141,-2.840294196,0.349623978,-2.621550827,3890.806414,3890.806414,0,0,7.690988389,0.228799246,2.218702693,3.697837822,20,20,0,0,0,0,1,1,1
95.44589996,63726135237,557.616911,557.7679443,69.68425751,68.88260651,-8.00257065,-2.120655679,75.84191195,62.95923005,0.030566879,0.00223036,0.155531254,34.15382232,-118.3478232,8.554468718,0.541798246,-3.972434539,0.328996166,-2.760984598,3890.652484,3890.652484,0,0,7.110639778,0.151870746,2.776557174,4.62759529,20,20,0,0,0,0,1,1,1
95.55699921,63726135237,557.5087266,557.6642456,69.86431885,69.0741272,-8.342099354,-2.346327952,75.88132623,62.99864432,0.035843139,0.041285726,0.15848651,34.1538284,-118.3477922,8.855786783,0.584029626,-4.695085642,0.318950238,-2.802556387,3890.498157,3890.498157,0,0,7.110639778,0.109008772,2.218702693,3.697837822,20,20,0,0,0,0,0.98752701,0.990711603,0.991604718
95.66809845,63726135237,557.3727464,557.5202637,70.04940033,69.30941772,-8.891176554,-2.634454052,75.93640356,63.05372166,0.029209004,0.093026484,0.161160584,34.15383687,-118.3477491,9.26744143,0.667832258,-5.37690252,0.257817948,-2.137620193,3890.254969,3890.254969,0,0,7.014878767,0.032741606,0.140672082,0.23445347,20,20,0,0,0,0,0.956462067,0.967578136,0.970695621
95.83480072,63726135237,557.2513064,557.338623,70.4282608,69.67962646,-9.68306271,-2.872575455,76.02451548,63.14183358,0.036131671,0.156348038,0.160265936,34.15385034,-118.3476801,9.678902271,0.648087569,-3.368303631,0.305298781,-0.628572884,3889.88748,3889.88748,0,0,5.173987505,0,0.053289451,0.088815752,20,20,0,0,0,0,0.907057125,0.93078722,0.937442295
95.89029694,63726135237,557.252061,557.2965698,70.5998764,69.84635162,-9.902377523,-2.911400822,76.06373219,63.18105029,0.043766376,0.139352947,0.153533866,34.15385628,-118.3476494,9.701908909,0.675167935,-2.456780379,0.410188126,-0.277660334,3889.72511,3889.72511,0,0,5.52985143,0,0.311150587,0.518584312,20,20,0,0,0,0,0.885217696,0.914523816,0.922742679
96.00139618,63726135237,557.2894974,557.2843628,71.08585358,70.10614777,-10.07271988,-2.92267438,76.10894657,63.22626467,0.036107807,0.132864043,0.147458191,34.15386272,-118.347616,9.666448275,0.892455462,-1.679499919,0.44848501,0.227778845,3889.658458,3889.658458,0,0,5.619902006,0,0.459151235,0.765252059,20,20,0,0,0,0,0.861506897,0.896866837,0.906783487
96.16809845,63726135237,557.458091,557.361145,71.51053619,70.60929871,-10.23722755,-2.935239154,76.21223897,63.32955706,0.040819642,0.086220284,0.133592217,34.15387525,-118.3475507,9.53023552,0.89662017,-0.467584673,0.739276928,-0.560603571,3889.59667,3889.59667,0,0,5.52985143,0,1.759886194,2.933143657,20,20,0,0,0,0,0.815306183,0.86246205,0.875686852
96.22370148,63726135237,557.5727227,557.437439,71.69442749,70.82767487,-10.25008538,-3.010078958,76.2769762,63.3942943,0.044720722,0.094848039,0.132104193,34.15388105,-118.3475203,9.418179436,0.884095951,0.04797675,0.924127894,-1.14435376,3889.570562,3889.570562,0,0,4.998771546,0,2.719110873,4.531851455,20,20,0,0,0,0,0.793853411,0.846486582,0.861247487
96.27919769,63726135237,557.7069234,557.5360718,71.87982941,71.03201294,-10.21938112,-3.135110511,76.34937889,63.46669698,0.040714547,0.084313499,0.128345873,34.15388677,-118.3474902,9.267023081,0.871696383,0.734093428,1.061413384,-1.953589946,3889.529654,3889.529654,0,0,4.911871078,0,3.506015011,5.843358352,20,20,0,0,0,0,0.772671212,0.830712604,0.846990237
96.50139618,63726135238,558.1223738,557.8746338,72.42178345,71.56083679,-9.958917829,-3.730333711,76.56384829,63.68116639,0.054768506,0.054038962,0.120696805,34.15390099,-118.3474147,8.781748386,0.750695686,1.824898355,1.382845038,-4.027437902,3889.476225,3889.476225,0,0,4.911871078,0,4.089040089,6.815066815,20,20,0,0,0,0,0.719871555,0.79139371,0.811452007
96.55699921,63726135238,558.3246879,558.0526123,72.70518494,71.79375458,-9.794409308,-4.092577508,76.66426998,63.78158807,0.059286277,0.018488613,0.115495929,34.15390703,-118.3473824,8.581506022,0.612356341,2.037552647,1.415022567,-4.665036282,3889.468496,3889.468496,0,0,4.911871078,0,4.089040089,6.815066815,20,20,0,0,0,0,0.697308584,0.774591498,0.796265391
96.66809845,63726135238,558.5417396,558.2525024,72.91170502,72.03495789,-9.622588215,-4.516273175,76.77596203,63.89328012,0.06622518,-0.011587333,0.111617581,34.15391328,-118.3473487,8.386589499,0.620609237,1.908046857,1.546758174,-5.18087531,3889.468413,3889.468413,0,0,4.911871078,0,4.089040089,6.815066815,20,20,0,0,0,0,0.673908755,0.757166093,0.780515506
96.77919769,63726135238,558.9413392,558.6373901,73.24603271,72.42987061,-9.334972364,-5.378542752,76.98105308,64.09837118,0.08147879,-0.035866123,0.109687735,34.15392467,-118.3472868,8.104407063,0.679264074,1.565166059,1.502860185,-5.745559837,3889.412371,3889.412371,0,0,4.911871078,0,4.089040089,6.815066815,20,20,0,0,0,0,0.631010728,0.725220754,0.751641834
96.89029694,63726135238,559.1885814,558.8876343,73.48117065,72.66796875,-9.183785273,-5.957172787,77.11458752,64.23190562,0.094771315,-0.0639525,0.106628628,34.15393191,-118.347247,7.98430331,0.727910069,1.262338184,1.504519711,-5.861133771,3889.347493,3889.347493,0,0,4.911871078,0,4.089040089,6.815066815,20,20,0,0,0,0,0.603558643,0.704777711,0.733164469
96.94589996,63726135238,559.3383045,559.0444946,73.2448349,72.72459412,-9.104688267,-6.329361094,77.20123843,64.31855653,0.099287558,-0.043060973,0.110508485,34.15393645,-118.3472219,7.960284949,0.673046094,1.071080581,1.568013995,-5.959481587,3889.176695,3889.176695,0,0,4.911871078,0,4.089040089,6.815066815,20,20,0,0,0,0,0.586238014,0.69187937,0.721506353
97.11260223,63726135238,559.7252108,559.4577637,73.49974823,72.90841675,-8.92828241,-7.406954035,77.44942233,64.56674043,0.114423288,-0.06615381,0.108333205,34.15394909,-118.3471508,7.862137692,1.077164801,0.599002934,1.540422743,-6.254607179,3888.656398,3888.656398,0,0,4.998771546,0,4.290399262,7.150665437,20,20,0,0,0,0,0.537540986,0.655615625,0.688729507
97.22370148,63726135238,559.9231409,559.6775513,73.72174072,73.05540466,-8.863614179,-8.061485348,77.59891597,64.71623407,0.126837947,-0.082043882,0.106774467,34.15395644,-118.3471089,7.888433067,1.180224245,0.226300498,1.574162971,-6.316896668,3888.371334,3888.371334,0,0,5.262286874,0,4.290399262,7.150665437,20,20,0,0,0,0,0.508926129,0.63430669,0.669469507
97.27919769,63726135238,560.0660004,559.8423462,73.8146286,73.18694305,-8.847468466,-8.59962528,77.73015446,64.84747255,0.127316606,-0.08277566,0.107115865,34.15396238,-118.3470745,7.920409451,1.465821455,-0.306205312,1.634703999,-6.364345463,3888.152065,3888.152065,0,0,5.52985143,0,4.290399262,7.150665437,20,20,0,0,0,0,0.485561357,0.616907392,0.653743218
97.39039612,63726135238,560.1937361,559.9954834,73.98365021,73.31690979,-8.880194464,-9.162275197,77.87813151,64.99544961,0.138618839,-0.079863375,0.106896619,34.15396846,-118.347039,8.02657535,1.563344603,-0.992983729,1.681100686,-6.389115078,3887.925193,3887.925193,0,0,5.80124786,0,4.290399262,7.150665437,20,20,0,0,0,0,0.461457128,0.598957434,0.637519218
97.55699921,63726135239,560.3818389,560.225708,74.28746796,73.58605957,-9.037861697,-10.1875132,78.1828157,65.3001338,0.151918589,-0.037090415,0.111164902,34.1539793,-118.3469743,8.301451191,1.744505339,-1.712460608,1.8548456,-6.359772757,3887.577875,3887.577875,0,0,6.07625836,0,4.222593561,7.037655934,20,20,0,0,0,0,0.417831157,0.566470009,0.608155583
97.66809845,63726135239,560.4874539,560.3552856,74.48715973,73.78119659,-9.210352148,-10.88874634,78.42388229,65.54120039,0.158258546,-0.017993278,0.110919364,34.15398667,-118.3469294,8.51724248,1.878532541,-2.384012948,1.984873677,-6.075688516,3887.37648,3887.37648,0,0,7.014878767,0,3.134197749,5.223662916,20,20,0,0,0,0,0.387663529,0.544004754,0.587850449
97.72370148,63726135239,560.5548653,560.4371948,75.12050629,74.07680511,-9.400222015,-11.35906302,78.62517915,65.74249725,0.168669859,-0.014786609,0.106550455,34.15399197,-118.3468965,8.705487616,2.045223094,-3.660724468,2.101717591,-5.265290324,3887.458386,3887.458386,0,0,8.477944062,0,2.218702665,3.697837775,20,20,0,0,0,0,0.365655557,0.527615839,0.573037391
97.89039612,63726135239,560.672793,560.5783081,75.35508728,74.54200745,-10.1153949,-12.15573906,79.13468221,66.25200031,0.173987184,0.07879852,0.114252894,34.15400256,-118.3468292,9.386954373,2.170505198,-6.320997645,2.337898739,-3.857221162,3887.549984,3887.549984,0,0,8.477944062,0,2.218702665,3.697837775,20,20,0,0,0,0,0.320763385,0.494185498,0.542821507
97.94589996,63726135239,560.7415377,560.6456909,75.42448425,74.7167511,-10.61360768,-12.50834492,79.45602363,66.57334172,0.188032807,0.088120006,0.111862528,34.15400801,-118.3467936,9.808124327,2.230654192,-7.074412321,2.52565371,-3.27782196,3887.53267,3887.53267,0,0,8.477944062,0,2.218702665,3.697837775,20,20,0,0,0,0,0.29711307,0.476573562,0.526903026
98.11260223,63726135239,560.8998415,560.7772827,75.24489594,74.85207367,-11.55237193,-13.04371943,80.06912619,67.18741247,0.192075149,0.152295217,0.114151623,34.15401711,-118.3467323,10.64018224,1.851451054,-7.471996542,2.856800496,-2.645142798,3887.264698,3887.264698,0,0,8.477944062,0,2.218702665,3.697837775,20,20,0,0,0,0,0.256565584,0.446378624,0.499611448
98.22370148,63726135239,561.0551494,560.8961182,74.96251678,74.85377502,-12.19407248,-13.37713266,80.52381043,67.64209671,0.2042354,0.186954924,0.114315717,34.15402313,-118.3466902,11.12128198,1.75211417,-7.407773951,3.0302606,-2.311874226,3886.90704,3886.90704,0,0,8.477944062,0,2.218702665,3.697837775,20,20,0,0,0,0,0.228805669,0.425706348,0.48092689
98.27929688,63726135239,561.1823519,560.9916382,75.07054138,74.79347229,-12.5916373,-13.58226697,80.8250742,67.94336048,0.208815347,0.214981785,0.111885801,34.15402692,-118.3466629,11.37762667,1.832020446,-7.060376703,3.13046803,-2.18970211,3886.562948,3886.562948,0,0,8.477944062,0,2.218702665,3.697837775,20,20,0,0,0,0,0.210868356,0.412348774,0.468853698
98.44589996,63726135240,561.7145392,561.3995972,75.0878067,74.74406433,-13.60944135,-14.19403529,81.73022724,68.84851352,0.217531911,0.272897584,0.108238682,34.15403777,-118.346581,11.87774934,1.888435034,-5.444064294,3.373753538,-2.062039057,3885.6133,3885.6133,0,0,7.886446644,0,1.616892902,2.694821504,20,20,0,0,0,0,0.157158898,0.372352369,0.432703102
98.55709839,63726135240,562.0106855,561.6339722,75.12838745,74.7383728,-13.91013787,-14.41973612,82.09384825,69.21213453,0.220078144,0.260046654,0.101796599,34.15404205,-118.3465468,11.94713467,1.902764131,-4.214831964,3.4799974,-1.430862814,3885.229706,3885.229706,0,0,7.496491755,0,0.267839953,0.446399921,20,20,0,0,0,0,0.134825584,0.355721178,0.417671064
98.61260223,63726135240,562.3259182,561.8875122,75.18304443,74.75178528,-14.09536662,-14.57828659,82.41417147,69.53245775,0.220860861,0.290909791,0.100735085,34.15404586,-118.3465152,11.9020853,1.904501133,-2.908514463,3.583673099,-0.806256882,3884.90567,3884.90567,0,0,7.399623925,0,0.20881065,0.34801775,20,20,0,0,0,0,0.114220583,0.340377028,0.403802313
98.77929688,63726135240,563.2889569,562.6977539,75.39823151,74.85610199,-14.15324821,-14.78197522,83.15652197,70.27480824,0.219350512,0.226463673,0.083469105,34.15405487,-118.3464358,11.3972609,2.074952986,0.273129786,3.991326705,0.435939269,3884.257732,3884.257732,0,0,6.354665126,0,0,0,20,20,0,0,0,0,0.062590641,0.301929199,0.369051391
98.89039612,63726135240,563.7470623,563.0952148,76.01252747,75.05457306,-14.01650526,-14.80606808,83.44349681,70.56178309,0.229033118,0.222264928,0.076609006,34.15405834,-118.3464032,11.02806612,2.264468324,1.340217659,4.194104184,0.76892927,3884.247384,3884.247384,0,0,6.354665126,0,0,0,20,20,0,0,0,0,0.041391527,0.286142624,0.354782756
98.94599915,63726135240,564.2942734,563.5829468,76.19522858,75.30701447,-13.78215634,-14.81097531,83.7581126,70.87639888,0.223375011,0.166253928,0.068676636,34.15406205,-118.3463669,10.63069255,2.167232044,2.166326758,4.435890541,0.963326826,3884.35222,3884.35222,0,0,6.354665126,0,0,0,20,20,0,0,0,0,0.017841498,0.268605369,0.338931775
99.11260223,63726135240,565.6442671,564.8291626,76.67578888,75.83192444,-13.05951038,-14.77426423,84.50802044,71.62630671,0.226718351,0.117843908,0.062702555,34.15406992,-118.3462839,9.738885846,1.756403422,3.066479233,5.004549594,1.208935751,3884.715745,3884.715745,0,0,6.260151266,0,0,0,20,20,0,0,0,0,0,0.228648858,0.302817236
99.22370148,63726135240,566.1772066,565.3369141,76.81382751,76.00777435,-12.7579063,-14.75573126,84.80844413,71.92673041,0.230603516,0.093767801,0.060585666,34.15407269,-118.3462525,9.419786238,1.609520631,2.980052008,5.149190737,1.206220592,3884.861258,3884.861258,0,0,6.260151266,0,0,0,20,20,0,0,0,0,0,0.213578794,0.289196217
99.27929688,63726135240,566.7743288,565.9129028,76.9885788,76.19367981,-12.43473846,-14.7393857,85.15516719,72.27345346,0.232851708,0.057012817,0.05815534,34.15407564,-118.3462177,9.133009647,1.263165794,2.645724347,5.288169252,1.140652972,3885.020925,3885.020925,0,0,6.260151266,0,0,0,20,20,0,0,0,0,0,0.196876411,0.274099832
99.3348999,63726135240,567.451314,566.5783691,77.15137482,76.38818359,-12.10821102,-14.73213819,85.56862406,72.68691034,0.240625339,0.045847978,0.060141623,34.15407882,-118.3461783,8.848327362,1.072095841,2.096444577,5.355495887,1.002620946,3885.186565,3885.186565,0,0,5.892526999,0,0,0,20,20,0,0,0,0,0,0.177964709,0.257006563
99.55709839,63726135241,568.7922213,567.9193726,77.34282684,76.67589569,-11.5372405,-14.74782931,86.42168237,73.53996864,0.247062185,0.032899308,0.064045848,34.15408468,-118.3460993,8.397211297,0.660178871,1.817706698,5.379745137,0.784617425,3885.361378,3885.361378,0,0,4.911871078,0,0,0,20,20,0,0,0,0,0,0.140226518,0.222897044
99.61260223,63726135241,569.2027872,568.3320313,77.42602539,76.76037598,-11.3609482,-14.76001842,86.68509338,73.80337966,0.247014052,0.018983486,0.06429984,34.15408636,-118.3460749,8.25711814,0.5595355,1.997439431,5.365932979,0.671889053,3885.3998,3885.3998,0,0,4.911871078,0,0,0,20,20,0,0,0,0,0,0.128559773,0.212352102
99.72370148,63726135241,570.1712488,569.3144531,77.23251343,76.77467346,-10.92193011,-14.81178765,87.29929939,74.41758567,0.251211524,-0.019846223,0.065172509,34.15409012,-118.3460162,7.973693464,0.223313302,2.19287022,5.197749309,0.356684466,3885.171365,3885.171365,0,0,4.317519446,0,0,0,20,20,0,0,0,0,0,0.100617306,0.18709641
99.8348999,63726135241,570.7584267,569.9138184,77.34791565,76.82452393,-10.62967656,-14.85868012,87.66303502,74.78132129,0.259530658,-0.033730143,0.067498845,34.15409227,-118.3459795,7.791199348,0.058955118,2.521937395,5.086760658,0.167130042,3885.048761,3885.048761,0,0,3.910146038,0,0,0,20,20,0,0,0,0,0,0.083230241,0.171381179
99.94599915,63726135241,571.7654059,570.9545288,77.38861084,76.86851501,-10.05444571,-14.96919137,88.26647813,75.3847644,0.268443531,-0.04717381,0.073099581,34.15409574,-118.3459141,7.461859579,-0.198163811,3.023214772,4.804283238,-0.16187322,3884.723381,3884.723381,0,0,3.750711099,0,-0.287891771,-0.172735063,20,20,0,0,0,0,0,0.052251773,0.14338141
100.0570984,63726135241,572.2188905,571.4281616,77.46660614,76.9250412,-9.765222202,-15.02792509,88.52761317,75.64589945,0.263662043,-0.041981597,0.077064266,34.15409723,-118.3458831,7.306369468,-0.240211697,3.226408956,4.592294618,-0.182607006,3884.611148,3884.611148,0,0,2.636277504,0,-1.694719065,-1.016831439,20,20,0,0,0,0,0,0.037600709,0.130139102
100.1126022,63726135241,572.8897247,572.1362915,77.68021393,77.04402161,-9.2402624,-15.04430212,88.88205271,76.00033899,0.258221136,-0.092865505,0.077989573,34.15409934,-118.345835,6.97255123,-0.290332772,4.542168832,4.294634821,1.351330544,3884.488697,3884.488697,0,0,1.798762534,0,-6.703752129,-4.022251277,20,20,0,0,0,0,0,0.014907666,0.109628082
100.2792969,63726135241,573.7681416,573.0855103,78.04673767,77.30339813,-8.283548411,-14.66275632,89.27974806,76.39803433,0.256451497,-0.152523223,0.084141933,34.15410196,-118.3457654,6.298058096,-0.039349253,6.125192289,3.833607177,4.184859331,3884.471257,3884.471257,0,0,1.458716389,0,-6.813322948,-4.087993769,20,20,0,0,0,0,0,0,0.080088448
100.3903961,63726135241,574.1460952,573.5066528,78.23271179,77.45507813,-7.749939029,-14.33601128,89.42946773,76.54775401,0.249518701,-0.185789768,0.088275135,34.15410308,-118.3457316,5.962373935,-0.086459009,6.704071113,3.633657793,5.111115962,3884.525998,3884.525998,0,0,1.458716389,0,-6.813322948,-4.087993769,20,20,0,0,0,0,0,0,0.065765505
100.5570984,63726135242,574.8331086,574.3208008,78.75800323,77.87096405,-6.520616395,-13.40970941,89.70911627,76.82740255,0.238147743,-0.25666674,0.09872806,34.1541052,-118.3456567,5.346565787,-0.385548864,6.662364905,3.233952584,6.484932991,3884.829825,3884.829825,0,0,2.298869658,0,-6.813322948,-4.087993769,20,20,0,0,0,0,0,0,0.034165602
100.6126022,63726135242,575.1175745,574.6998901,79.05075836,78.13629913,-5.873091837,-12.78419834,89.86570091,76.98398719,0.229070474,-0.292227179,0.105237384,34.15410624,-118.3456128,5.091377113,-0.427765383,5.609917845,2.971550075,6.806432167,3885.076538,3885.076538,0,0,3.063639584,0,-5.735937899,-3.44156274,20,20,0,0,0,0,0,0,0.015714429
100.7237015,63726135242,575.3083159,575.0053711,79.76859283,78.57241058,-5.349356347,-12.13480564,90.04512518,77.16341146,0.224102459,-0.31148278,0.110157702,34.1541072,-118.345567,4.972011874,-0.290002869,3.695926755,2.794627677,6.271464667,3885.592736,3885.592736,0,0,4.235898968,0,-2.028179893,-1.216907936,20,20,0,0,0,0,0,0,0
100.7792969,63726135242,575.3817124,575.1862793,79.99380493,78.92229462,-5.076652506,-11.67033271,90.22790782,77.34619409,0.212538408,-0.302858175,0.114537383,34.15410792,-118.3455273,5.072727282,-0.317481547,1.541636687,2.661084898,4.852832306,3886.044894,3886.044894,0,0,5.26228692,0,-0.3470441,-0.20822646,20,20,0,0,0,0,0,0,0
100.8903961,63726135242,575.3599079,575.2957153,80.14585114,79.24850464,-5.032590956,-11.2756176,90.49370725,77.61199352,0.205624993,-0.241868232,0.124182061,34.15410864,-118.34548,5.470183674,-0.423341021,-1.724314735,2.563496135,3.456001067,3886.476108,3886.476108,0,0,5.710369895,0,-0.209334087,-0.125600452,20,20,0,0,0,0,0,0,0
101.0570984,63726135242,575.1505975,575.2571411,80.46110535,79.63381958,-5.478855453,-10.89164283,90.96085146,78.07913774,0.197536567,-0.139376863,0.132355092,34.15410946,-118.3454101,6.362110757,-0.415218032,-4.982652734,2.371128334,2.337969727,3886.944997,3886.944997,0,0,5.710369895,0,-0.209334087,-0.125600452,20,20,0,0,0,0,0,0,0
101.1681976,63726135242,574.9864988,575.1596069,80.71959686,79.84896088,-5.859305954,-10.74906969,91.21831201,78.33659829,0.196551328,-0.076096936,0.136707189,34.15410975,-118.3453737,6.833786118,-0.190880415,-5.705686672,2.240951335,1.973539179,3887.175958,3887.175958,0,0,5.17398755,0,-0.23445347,-0.140672082,20,20,0,0,0,0,0,0,0
101.2237015,63726135242,574.7919799,575.0150146,80.85493469,80.04814911,-6.298186162,-10.62336966,91.4875911,78.60587738,0.186512703,-0.009380316,0.140884484,34.15410995,-118.3453351,7.342078551,-0.179945216,-5.874133853,2.175980852,1.812263591,3887.366687,3887.366687,0,0,4.911871123,0,-0.856536509,-0.513921906,20,20,0,0,0,0,0,0,0
101.3903961,63726135242,574.3880967,574.6448975,80.88889313,80.28204346,-7.127476569,-10.42627369,92.02044621,79.13873249,0.183914042,0.116367771,0.149182281,34.15411,-118.3452542,8.63087463,0.006797572,-4.213238818,2.133234864,0.964930293,3887.39755,3887.39755,0,0,4.153620735,0,-1.328264907,-0.796958944,20,20,0,0,0,0,0,0,0
101.4459991,63726135243,574.2516585,574.4976196,81.02394867,80.37054443,-7.344412768,-10.3984014,92.21123339,79.32951967,0.180824772,0.125056058,0.147040986,34.15410986,-118.3452218,8.760907771,-0.015523978,-3.034381794,2.148029216,0.557755468,3887.349766,3887.349766,0,0,4.153620735,0,-1.328264907,-0.796958944,20,20,0,0,0,0,0,0,0
